2025-05-17 10:12:32,574 - DEBUG - findfont: score(FontEntry(fname='/home/info/.pyenv/versions/3.13.1/envs/venv-3131-projet_acc_2024_2025/lib/python3.13/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizOneSymReg.ttf', name='STIXSizeOneSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-05-17 10:12:32,574 - DEBUG - findfont: score(FontEntry(fname='/home/info/.pyenv/versions/3.13.1/envs/venv-3131-projet_acc_2024_2025/lib/python3.13/site-packages/matplotlib/mpl-data/fonts/ttf/STIXNonUni.ttf', name='STIXNonUnicode', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-05-17 10:12:32,574 - DEBUG - findfont: score(FontEntry(fname='/home/info/.pyenv/versions/3.13.1/envs/venv-3131-projet_acc_2024_2025/lib/python3.13/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSansMono.ttf', name='DejaVu Sans Mono', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-05-17 10:12:32,574 - DEBUG - findfont: score(FontEntry(fname='/home/info/.pyenv/versions/3.13.1/envs/venv-3131-projet_acc_2024_2025/lib/python3.13/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSans-Bold.ttf', name='DejaVu Sans', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 0.33499999999999996
2025-05-17 10:12:32,574 - DEBUG - findfont: score(FontEntry(fname='/home/info/.pyenv/versions/3.13.1/envs/venv-3131-projet_acc_2024_2025/lib/python3.13/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSansMono-Bold.ttf', name='DejaVu Sans Mono', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-05-17 10:12:32,574 - DEBUG - findfont: score(FontEntry(fname='/home/info/.pyenv/versions/3.13.1/envs/venv-3131-projet_acc_2024_2025/lib/python3.13/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSans.ttf', name='DejaVu Sans', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 0.05
2025-05-17 10:12:32,575 - DEBUG - findfont: score(FontEntry(fname='/home/info/.pyenv/versions/3.13.1/envs/venv-3131-projet_acc_2024_2025/lib/python3.13/site-packages/matplotlib/mpl-data/fonts/ttf/STIXNonUniIta.ttf', name='STIXNonUnicode', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-05-17 10:12:32,575 - DEBUG - findfont: score(FontEntry(fname='/home/info/.pyenv/versions/3.13.1/envs/venv-3131-projet_acc_2024_2025/lib/python3.13/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSansDisplay.ttf', name='DejaVu Sans Display', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-05-17 10:12:32,575 - DEBUG - findfont: score(FontEntry(fname='/home/info/.pyenv/versions/3.13.1/envs/venv-3131-projet_acc_2024_2025/lib/python3.13/site-packages/matplotlib/mpl-data/fonts/ttf/cmb10.ttf', name='cmb10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-05-17 10:12:32,575 - DEBUG - findfont: score(FontEntry(fname='/home/info/.pyenv/versions/3.13.1/envs/venv-3131-projet_acc_2024_2025/lib/python3.13/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizOneSymBol.ttf', name='STIXSizeOneSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
